teammate,player_id,player_name,position_id,position_name,x,y,id
True,9929,Diogo José Teixeira da Silva,16,Left Midfield,106.4,29.5,a3b653c8-d42c-41a9-8030-1ec33651e917
False,4445,Jules Koundé,2,Right Back,105.1,28.6,a3b653c8-d42c-41a9-8030-1ec33651e917
False,3099,Hugo Lloris,1,Goalkeeper,118.5,39.7,a3b653c8-d42c-41a9-8030-1ec33651e917
False,5484,Lucas Hernández Pi,6,Left Back,103.6,61.8,a3b653c8-d42c-41a9-8030-1ec33651e917
False,3961,N''Golo Kanté,11,Left Defensive Midfield,99.0,58.4,a3b653c8-d42c-41a9-8030-1ec33651e917
False,5487,Antoine Griezmann,19,Center Attacking Midfield,93.7,51.0,a3b653c8-d42c-41a9-8030-1ec33651e917
False,2999,Presnel Kimpembe,5,Left Center Back,103.7,50.9,a3b653c8-d42c-41a9-8030-1ec33651e917
False,20004,Paul Pogba,9,Right Defensive Midfield,101.2,46.4,a3b653c8-d42c-41a9-8030-1ec33651e917
False,5480,Corentin Tolisso,17,Right Wing,100.3,38.6,a3b653c8-d42c-41a9-8030-1ec33651e917
False,5485,Raphaël Varane,3,Right Center Back,105.0,36.7,a3b653c8-d42c-41a9-8030-1ec33651e917
True,3168,João Filipe Iria Santos Moutinho,13,Right Center Midfield,98.0,61.9,a3b653c8-d42c-41a9-8030-1ec33651e917
True,5209,Raphaël Adelino José Guerreiro,6,Left Back,85.4,27.9,a3b653c8-d42c-41a9-8030-1ec33651e917
True,3193,Bernardo Mota Veiga de Carvalho e Silva,12,Right Midfield,104.4,53.1,a3b653c8-d42c-41a9-8030-1ec33651e917
True,5207,Cristiano Ronaldo dos Santos Aveiro,23,Center Forward,105.6,35.2,a3b653c8-d42c-41a9-8030-1ec33651e917
True,6374,Nélson Cabral Semedo,2,Right Back,103.7,67.1,a3b653c8-d42c-41a9-8030-1ec33651e917
False,3099,Hugo Lloris,1,Goalkeeper,118.9,40.0,bad1178a-33df-4ae6-b716-496b7728c27e
False,5487,Antoine Griezmann,19,Center Attacking Midfield,89.3,20.0,bad1178a-33df-4ae6-b716-496b7728c27e
False,20004,Paul Pogba,9,Right Defensive Midfield,95.7,24.7,bad1178a-33df-4ae6-b716-496b7728c27e
False,5484,Lucas Hernández Pi,6,Left Back,110.8,47.5,bad1178a-33df-4ae6-b716-496b7728c27e
False,3961,N''Golo Kanté,11,Left Defensive Midfield,104.1,36.0,bad1178a-33df-4ae6-b716-496b7728c27e
False,2999,Presnel Kimpembe,5,Left Center Back,111.9,41.2,bad1178a-33df-4ae6-b716-496b7728c27e
False,5485,Raphaël Varane,3,Right Center Back,110.1,40.7,bad1178a-33df-4ae6-b716-496b7728c27e
False,5480,Corentin Tolisso,17,Right Wing,94.4,16.6,bad1178a-33df-4ae6-b716-496b7728c27e
False,4445,Jules Koundé,2,Right Back,106.0,21.7,bad1178a-33df-4ae6-b716-496b7728c27e
True,5209,Raphaël Adelino José Guerreiro,6,Left Back,97.8,12.2,bad1178a-33df-4ae6-b716-496b7728c27e
True,9929,Diogo José Teixeira da Silva,16,Left Midfield,104.8,17.8,bad1178a-33df-4ae6-b716-496b7728c27e
True,3593,Renato Júnior Luz Sanches,15,Left Center Midfield,90.7,17.0,bad1178a-33df-4ae6-b716-496b7728c27e
True,3193,Bernardo Mota Veiga de Carvalho e Silva,12,Right Midfield,110.8,49.1,bad1178a-33df-4ae6-b716-496b7728c27e
True,3168,João Filipe Iria Santos Moutinho,13,Right Center Midfield,110.6,42.8,bad1178a-33df-4ae6-b716-496b7728c27e
False,6374,Nélson Cabral Semedo,2,Right Back,91.2,25.5,18229275-4de4-4e75-beb4-1dd78fba9de7
False,5206,Rúben Santos Gato Alves Dias,5,Left Center Back,90.7,42.3,18229275-4de4-4e75-beb4-1dd78fba9de7
False,5209,Raphaël Adelino José Guerreiro,6,Left Back,85.0,46.1,18229275-4de4-4e75-beb4-1dd78fba9de7
False,9929,Diogo José Teixeira da Silva,16,Left Midfield,83.5,53.2,18229275-4de4-4e75-beb4-1dd78fba9de7
False,20016,Kléper Laveran Lima Ferreira,3,Right Center Back,99.5,33.2,18229275-4de4-4e75-beb4-1dd78fba9de7
False,5205,Rui Pedro dos Santos Patrício,1,Goalkeeper,114.3,39.5,18229275-4de4-4e75-beb4-1dd78fba9de7
False,3099,Hugo Lloris,1,Goalkeeper,117.5,37.1,6bb69878-d167-447a-b7a4-581b1e27762a
False,20004,Paul Pogba,9,Right Defensive Midfield,93.8,37.4,6bb69878-d167-447a-b7a4-581b1e27762a
False,5480,Corentin Tolisso,17,Right Wing,90.7,25.5,6bb69878-d167-447a-b7a4-581b1e27762a
False,2999,Presnel Kimpembe,5,Left Center Back,104.1,46.1,6bb69878-d167-447a-b7a4-581b1e27762a
False,5485,Raphaël Varane,3,Right Center Back,108.2,32.9,6bb69878-d167-447a-b7a4-581b1e27762a
False,4445,Jules Koundé,2,Right Back,106.1,27.1,6bb69878-d167-447a-b7a4-581b1e27762a
True,9929,Diogo José Teixeira da Silva,16,Left Midfield,98.5,35.8,6bb69878-d167-447a-b7a4-581b1e27762a
