teammate,player_id,player_name,position_id,position_name,x,y,id
True,5543,Haris Seferović,22,Right Center Forward,110.4,40.6,96a2cd6d-0572-4418-8653-fa848a17390b
True,3533,Xherdan Shaqiri,19,Center Attacking Midfield,107.4,29.9,96a2cd6d-0572-4418-8653-fa848a17390b
True,5545,Breel-Donald Embolo,24,Left Center Forward,105.8,23.8,96a2cd6d-0572-4418-8653-fa848a17390b
False,11252,Daniel James,16,Left Midfield,99.0,48.6,96a2cd6d-0572-4418-8653-fa848a17390b
False,3517,Aaron Ramsey,15,Left Center Midfield,106.0,39.6,96a2cd6d-0572-4418-8653-fa848a17390b
False,3086,Ben Davies,6,Left Back,112.5,48.5,96a2cd6d-0572-4418-8653-fa848a17390b
False,22074,Joseff Morrell,13,Right Center Midfield,101.7,25.2,96a2cd6d-0572-4418-8653-fa848a17390b
False,11250,Joe Rodon,5,Left Center Back,111.6,41.3,96a2cd6d-0572-4418-8653-fa848a17390b
False,10931,Joe Allen,10,Center Defensive Midfield,108.6,30.9,96a2cd6d-0572-4418-8653-fa848a17390b
False,4767,Chris Mepham,3,Right Center Back,112.7,33.0,96a2cd6d-0572-4418-8653-fa848a17390b
False,6399,Gareth Frank Bale,12,Right Midfield,109.4,18.7,96a2cd6d-0572-4418-8653-fa848a17390b
False,9914,Danny Ward,1,Goalkeeper,118.0,42.6,96a2cd6d-0572-4418-8653-fa848a17390b
True,6983,Remo Freuler,9,Right Defensive Midfield,93.1,38.9,96a2cd6d-0572-4418-8653-fa848a17390b
True,3500,Granit Xhaka,11,Left Defensive Midfield,91.6,23.5,96a2cd6d-0572-4418-8653-fa848a17390b
False,9914,Danny Ward,1,Goalkeeper,118.3,41.3,1c255abb-2403-4929-883e-65272acd953d
True,3533,Xherdan Shaqiri,19,Center Attacking Midfield,101.7,69.0,1c255abb-2403-4929-883e-65272acd953d
True,16027,Kevin Mbabu,7,Right Wing Back,98.4,57.9,1c255abb-2403-4929-883e-65272acd953d
True,6983,Remo Freuler,9,Right Defensive Midfield,100.3,49.6,1c255abb-2403-4929-883e-65272acd953d
True,5543,Haris Seferović,22,Right Center Forward,103.1,43.5,1c255abb-2403-4929-883e-65272acd953d
True,5544,Ricardo Iván Rodríguez Araya,8,Left Wing Back,98.9,30.0,1c255abb-2403-4929-883e-65272acd953d
True,5545,Breel-Donald Embolo,24,Left Center Forward,110.8,42.6,1c255abb-2403-4929-883e-65272acd953d
False,22074,Joseff Morrell,13,Right Center Midfield,97.3,43.3,1c255abb-2403-4929-883e-65272acd953d
False,10931,Joe Allen,10,Center Defensive Midfield,102.7,55.0,1c255abb-2403-4929-883e-65272acd953d
False,3086,Ben Davies,6,Left Back,103.8,58.0,1c255abb-2403-4929-883e-65272acd953d
False,6399,Gareth Frank Bale,12,Right Midfield,97.2,35.2,1c255abb-2403-4929-883e-65272acd953d
